,0
1007,-8.4225176e-05
1008,-8.4222964e-05
1009,-8.421928e-05
1010,-8.4217805e-05
1011,-8.4215586e-05
1012,-8.421264e-05
1013,-8.4209685e-05
1014,-8.420748e-05
1015,-8.420526e-05
1016,-0.00011387404
1017,-9.641488e-05
1018,-9.526716e-05
1019,-9.3097864e-05
1020,-9.21729e-05
1021,-9.1360795e-05
1022,-9.079431e-05
1023,-9.0327405e-05
1024,-8.995122e-05
1025,-8.963479e-05
1026,-8.936557e-05
1027,-8.9131005e-05
1028,-8.892669e-05
1029,-8.874376e-05
1030,-8.858075e-05
1031,-8.8433226e-05
1032,-8.829973e-05
1033,-8.817728e-05
1034,-8.80659e-05
1035,-8.796264e-05
1036,-8.786527e-05
1037,-8.77775e-05
1038,-8.7693414e-05
1039,-8.761596e-05
1040,-8.754294e-05
1041,-8.74736e-05
1042,-8.740869e-05
1043,-8.734747e-05
1044,-8.728846e-05
1045,-8.723461e-05
1046,-8.718077e-05
1047,-8.713062e-05
1048,-8.708267e-05
1049,-8.7037675e-05
1050,-5.7321686e-05
1051,-7.473807e-05
1052,-7.584301e-05
1053,-7.796953e-05
1054,-7.885466e-05
1055,-7.9629885e-05
1056,-8.015949e-05
1057,-8.059172e-05
1058,-8.0933234e-05
1059,-8.121648e-05
1060,-8.1454724e-05
1061,-8.165756e-05
1062,-8.183165e-05
1063,-8.1984326e-05
1064,-8.212005e-05
1065,-8.2239545e-05
1066,-8.234502e-05
1067,-8.2442384e-05
1068,-8.2528684e-05
1069,-8.260761e-05
1070,-8.267989e-05
1071,-8.27448e-05
1072,-8.280529e-05
1073,-8.286208e-05
1074,-8.291298e-05
1075,-8.296092e-05
1076,-8.300444e-05
1077,-8.304574e-05
1078,-8.30841e-05
1079,-8.312098e-05
1080,-8.315491e-05
1081,-8.318589e-05
1082,-8.321613e-05
1083,-8.32449e-05
1084,-8.3270716e-05
1085,-8.3295796e-05
1086,-8.331939e-05
1087,-8.3341525e-05
1088,-8.336144e-05
1089,-8.3382096e-05
1090,-8.340201e-05
1091,-8.341971e-05
1092,-8.3437415e-05
1093,-8.345364e-05
1094,-8.346913e-05
1095,-8.348462e-05
1096,-8.349938e-05
1097,-8.351339e-05
1098,-8.352593e-05
1099,-8.353773e-05
1100,-8.355027e-05
1101,-8.35606e-05
1102,-8.357239e-05
1103,-8.35842e-05
1104,-8.3593055e-05
1105,-8.3604114e-05
1106,-8.361297e-05
1107,-0.00011329355
1108,-9.584397e-05
1109,-9.470879e-05
1110,-9.254982e-05
1111,-9.1635186e-05
1112,-9.0833404e-05
1113,-9.027503e-05
1114,-8.981846e-05
1115,-8.945186e-05
1116,-8.9142806e-05
1117,-8.8881694e-05
