,moinslog10K,n,lambda_s,rhos_cs
102,8.114302576839535,3.879682993153025,0.14703525266740056,6171134.520885878
103,8.228645250808324,2.320076829003728,0.22829344589652428,6139935.579935052
104,8.224830152300651,3.5966337617573334,0.11280061729794877,6079793.666628357
105,7.729399284891816,4.230284614094338,0.1475603612287506,5981489.134140629
106,7.9282334743529175,4.843200533102955,0.0675043106504527,6020606.6548827775
107,8.284821639212463,1.4693001107719832,0.09086111848012293,6055083.308445412
108,8.89168647640056,4.024648718041351,0.04163397016055648,5933216.830780723
109,9.254589795956937,1.7492722359189647,0.01945711359616581,5882858.407084049
110,9.33451033974591,2.4226807274675215,0.1889093792368941,5885734.929956326
111,9.778442701863645,2.380955881465695,0.16014632376814872,5818442.306304506
112,9.272408795014956,2.470768202174558,0.12214221930653424,5682366.12243821
113,4.001344920398596,1.9421266060445057,0.23447449088595007,5781119.96095237
114,3.5097965948814522,1.9681061638105104,0.043090148221777314,5756940.664261364
115,9.61286189425043,2.4712859842474755,0.055802076811676815,5784817.722139163
116,7.663869410413172,1.5747188628254776,0.19938166158248283,5866294.955675148
117,9.353541837057376,3.218015644496395,0.10175472662547631,5823810.60637921
118,8.402197506997823,4.3092674324687685,0.06928964180419431,5843264.70099182
119,3.0829805361539524,3.2522603657497653,0.016191486782249687,5847614.849939482
120,9.524063639473267,2.883146508323067,0.16178458059968182,5727973.086631564
121,4.001961739951488,1.5548536361419072,0.025406145210603137,5759580.301176876
122,6.551966655301465,1.8354414414244304,0.010836430915701523,5852624.800597844
123,5.450909007250404,1.2501358692742555,0.1355289464608757,5880962.354706697
124,6.897167204056648,4.875020271793413,0.19954055805459173,5740656.657564163
125,6.524630062326167,4.107928871393273,0.16859241419460333,5668682.473470758
126,6.866092702491864,4.883270014702698,0.13684428059673803,5766806.550459676
127,5.410855114044124,3.992375729512533,0.08871467001447364,5693126.257879366
128,7.612849706543976,3.9759259195015364,0.06013076704368284,5622088.909041691
129,5.393293543778887,4.767316117866953,0.16709107043495985,5641538.405279045
130,3.5619437530728946,4.194441356023226,0.0628866124277001,5598405.887127546
131,9.245742470997339,4.208212678628415,0.08117975583086817,5697700.418154617
132,9.045681251176388,1.9082956765208001,0.014900123032524415,5720937.790907795
133,9.28674344325706,1.3024610908810663,0.21475264417427115,5791005.301989268
134,9.138395496813326,1.4527529036441402,0.08221327223897712,5798215.862270985
135,7.990630204640669,4.4149599626231355,0.1117890101292342,5872885.547270093
136,5.756626710602539,3.279483012538681,0.05351532567251671,5897152.490277144
137,5.887364117817677,3.1889418559088343,0.2272943230330467,5772861.2664246475
138,4.489548148503048,3.8056362864344173,0.10702943892673089,5731800.247934226
139,4.929961687869694,2.5510515405621352,0.24676012782173234,5697739.524659799
140,4.349111511719662,2.584695513229588,0.015386504806180201,5457919.119377715
141,5.145242046276969,1.2883212722106518,0.061521642148107625,5456453.215986102
142,9.637589930383067,1.4676943811388303,0.08206238332737777,5424269.179734236
143,9.950495238403331,4.446645268288929,0.03292332681195326,5557358.686813202
144,3.1511756299870815,4.732052299669814,0.15237131510294422,5647492.148907023
145,6.0281262339034205,1.2345305708516516,0.24680562151630991,5577959.506829296
146,4.72720325143224,4.499505196414859,0.011273676955251721,5399717.806283661
147,4.298931226820685,3.790034770209762,0.016062735254044058,5449657.059156503
148,4.790373312849753,4.926284952245948,0.21844064317910844,5380035.846722936
149,4.189379326008244,4.3560577805485075,0.06181754417422969,5290144.642645974
150,3.4472535816545675,4.221806327044991,0.11340878757659234,5391305.231519878
151,4.179270752408321,4.80006613651974,0.09925277609884975,5484173.418538794
152,3.188769531623657,2.550654918273155,0.014875433163617946,5349787.244136633
153,9.015904318627566,3.360301149394606,0.1015154993031166,5293730.497718125
154,3.3734464222200806,4.364911225820411,0.026198978655445737,5315888.697249205
155,3.1750500908397608,1.8563547507401212,0.19951309568162617,5186169.0033022165
156,4.236241330373542,1.340757110769267,0.20513000112126967,5049307.349950221
157,3.663798643762603,4.526568026934956,0.2491194139327867,4914904.769083594
158,3.125369981907413,4.576760664780155,0.21563597220331163,4896940.032894806
159,3.841130320432232,3.4939024808753936,0.03812606803829843,4881634.446875389
160,3.0098581281433083,3.7139753094997316,0.11054655504116911,4851019.395578578
161,9.324850343578323,3.5284625285459392,0.16657358810197997,4793983.040886183
162,8.988118969814016,1.314310041561554,0.1234437387874388,4790887.355047352
163,8.472470523653636,2.954534464163304,0.23889829515846117,4747313.46088344
164,9.52659864942544,3.227038071210911,0.2054982812021841,4679804.713732847
165,9.00541185685919,3.759923245367958,0.1225542839512902,4537350.614674306
166,3.436937908403289,2.8974661228909406,0.20184027486407258,4577432.0638160305
167,4.064564479261054,3.0034145157535432,0.12373452678463781,4594326.4628470205
168,4.4808633027998575,1.6122684723496976,0.18952999384123176,4608495.651574042
169,4.440594823404007,1.201376070647944,0.17644770634075163,4620941.186043478
170,3.724937705574373,4.689666990670885,0.04321655684247999,4596963.036861943
171,8.884595776989688,4.333728961596846,0.1763886872897903,4508120.143944023
172,8.558493239974297,4.9880987196793045,0.024250694085813707,4556308.395430671
173,3.2053133418988864,4.809510158457317,0.11704070479350015,4542294.801449976
174,9.66894498824064,1.356506425705108,0.019008999154229766,4528172.39689184
175,9.542120398821309,4.110415288892149,0.17199332581673576,4410140.016065491
176,9.093977229903153,2.557302048055938,0.1283903460771083,4206717.954429872
177,9.027388988164436,1.7153279876328262,0.2019861599560785,4082402.8830506154
178,4.891946487854005,2.2611363530396376,0.20578206305165042,4063881.3044904615
179,4.845449056234808,1.8496269651982107,0.13738633674714595,4004918.31773247
180,4.611499660699324,2.930897601686997,0.08160483927462964,4056555.737932293
181,4.814289723267426,2.509631651277866,0.13534882004011412,3889503.472778742
182,4.136882650240292,1.5402827608480876,0.10047387432425992,4091560.064023055
183,3.696041262272145,3.2873155717084135,0.07929910498915343,4279011.815899964
184,3.932619149415533,3.4827081972650253,0.2024049655919363,4281502.246746363
185,3.3460742137665935,3.3954421363370915,0.1630890483103138,4194027.003746501
186,3.289703423888312,3.6771573635084636,0.08436194147400888,4134086.7371713696
187,9.80930169224813,3.5039639820945543,0.043038638477349234,4115130.8467829884
188,8.567218131528474,1.9000720497611796,0.15415610829923138,4092334.6083711376
189,7.241856719203096,1.3400726102852931,0.22810945407280736,4036901.4277270036
190,6.555543594430597,1.7353298262014194,0.2376804755057003,4115027.7937109056
191,6.138041761696192,3.5271841412407423,0.21731820738147029,4153637.924176674
192,7.608026492088075,2.1080629413597776,0.06778149123706306,4018581.7014525044
193,7.201573145622448,2.103887285305282,0.05965075197666758,3919002.0912446673
194,5.961840407651426,2.5703082683357357,0.20586058768839874,3942509.4129317533
195,5.331696838969679,2.3888691485195634,0.058347930769297174,4085583.551584148
196,4.944730201638141,3.2142729444989713,0.16683194749729652,3958268.5430484707
197,3.7205970097839143,4.606589245729272,0.22729295773657665,3997337.4687374285
198,5.83145746110573,1.6942192285751068,0.24024341296971463,4109743.265360413
199,4.864401638919009,1.3145580241555257,0.14423471197914012,4348137.81710269
200,4.742102254473029,1.763887443254299,0.1567282554289261,4375386.213754802
