,0
932,2017-05-28 05:15:00
933,2017-05-28 05:30:00
934,2017-05-28 05:45:00
935,2017-05-28 06:00:00
936,2017-05-28 06:15:00
937,2017-05-28 06:30:00
938,2017-05-28 06:45:00
939,2017-05-28 07:00:00
940,2017-05-28 07:15:00
941,2017-05-28 07:30:00
942,2017-05-28 07:45:00
943,2017-05-28 08:00:00
944,2017-05-28 08:15:00
945,2017-05-28 08:30:00
946,2017-05-28 08:45:00
947,2017-05-28 09:00:00
948,2017-05-28 09:15:00
949,2017-05-28 09:30:00
950,2017-05-28 09:45:00
951,2017-05-28 10:00:00
952,2017-05-28 10:15:00
953,2017-05-28 10:30:00
954,2017-05-28 10:45:00
955,2017-05-28 11:00:00
956,2017-05-28 11:15:00
957,2017-05-28 11:30:00
958,2017-05-28 11:45:00
959,2017-05-28 12:00:00
960,2017-05-28 12:15:00
961,2017-05-28 12:30:00
962,2017-05-28 12:45:00
963,2017-05-28 13:00:00
964,2017-05-28 13:15:00
965,2017-05-28 13:30:00
966,2017-05-28 13:45:00
967,2017-05-28 14:00:00
968,2017-05-28 14:15:00
969,2017-05-28 14:30:00
970,2017-05-28 14:45:00
971,2017-05-28 15:00:00
972,2017-05-28 15:15:00
973,2017-05-28 15:30:00
974,2017-05-28 15:45:00
975,2017-05-28 16:00:00
976,2017-05-28 16:15:00
977,2017-05-28 16:30:00
978,2017-05-28 16:45:00
979,2017-05-28 17:00:00
980,2017-05-28 17:15:00
981,2017-05-28 17:30:00
982,2017-05-28 17:45:00
983,2017-05-28 18:00:00
984,2017-05-28 18:15:00
985,2017-05-28 18:30:00
986,2017-05-28 18:45:00
987,2017-05-28 19:00:00
988,2017-05-28 19:15:00
989,2017-05-28 19:30:00
990,2017-05-28 19:45:00
991,2017-05-28 20:00:00
992,2017-05-28 20:15:00
993,2017-05-28 20:30:00
994,2017-05-28 20:45:00
995,2017-05-28 21:00:00
996,2017-05-28 21:15:00
997,2017-05-28 21:30:00
998,2017-05-28 21:45:00
999,2017-05-28 22:00:00
1000,2017-05-28 22:15:00
1001,2017-05-28 22:30:00
1002,2017-05-28 22:45:00
1003,2017-05-28 23:00:00
1004,2017-05-28 23:15:00
1005,2017-05-28 23:30:00
1006,2017-05-28 23:45:00
1007,2017-05-29 00:00:00
1008,2017-05-29 00:15:00
1009,2017-05-29 00:30:00
1010,2017-05-29 00:45:00
1011,2017-05-29 01:00:00
1012,2017-05-29 01:15:00
1013,2017-05-29 01:30:00
1014,2017-05-29 01:45:00
1015,2017-05-29 02:00:00
1016,2017-05-29 02:15:00
1017,2017-05-29 02:30:00
1018,2017-05-29 02:45:00
1019,2017-05-29 03:00:00
1020,2017-05-29 03:15:00
1021,2017-05-29 03:30:00
1022,2017-05-29 03:45:00
1023,2017-05-29 04:00:00
1024,2017-05-29 04:15:00
1025,2017-05-29 04:30:00
1026,2017-05-29 04:45:00
1027,2017-05-29 05:00:00
1028,2017-05-29 05:15:00
1029,2017-05-29 05:30:00
1030,2017-05-29 05:45:00
1031,2017-05-29 06:00:00
1032,2017-05-29 06:15:00
1033,2017-05-29 06:30:00
1034,2017-05-29 06:45:00
1035,2017-05-29 07:00:00
1036,2017-05-29 07:15:00
1037,2017-05-29 07:30:00
1038,2017-05-29 07:45:00
1039,2017-05-29 08:00:00
1040,2017-05-29 08:15:00
1041,2017-05-29 08:30:00
1042,2017-05-29 08:45:00
1043,2017-05-29 09:00:00
1044,2017-05-29 09:15:00
1045,2017-05-29 09:30:00
1046,2017-05-29 09:45:00
1047,2017-05-29 10:00:00
1048,2017-05-29 10:15:00
1049,2017-05-29 10:30:00
1050,2017-05-29 10:45:00
1051,2017-05-29 11:00:00
1052,2017-05-29 11:15:00
1053,2017-05-29 11:30:00
1054,2017-05-29 11:45:00
1055,2017-05-29 12:00:00
1056,2017-05-29 12:15:00
1057,2017-05-29 12:30:00
1058,2017-05-29 12:45:00
1059,2017-05-29 13:00:00
1060,2017-05-29 13:15:00
1061,2017-05-29 13:30:00
1062,2017-05-29 13:45:00
1063,2017-05-29 14:00:00
1064,2017-05-29 14:15:00
1065,2017-05-29 14:30:00
1066,2017-05-29 14:45:00
1067,2017-05-29 15:00:00
1068,2017-05-29 15:15:00
1069,2017-05-29 15:30:00
1070,2017-05-29 15:45:00
1071,2017-05-29 16:00:00
1072,2017-05-29 16:15:00
1073,2017-05-29 16:30:00
1074,2017-05-29 16:45:00
1075,2017-05-29 17:00:00
1076,2017-05-29 17:15:00
1077,2017-05-29 17:30:00
1078,2017-05-29 17:45:00
1079,2017-05-29 18:00:00
1080,2017-05-29 18:15:00
1081,2017-05-29 18:30:00
1082,2017-05-29 18:45:00
1083,2017-05-29 19:00:00
1084,2017-05-29 19:15:00
1085,2017-05-29 19:30:00
1086,2017-05-29 19:45:00
1087,2017-05-29 20:00:00
1088,2017-05-29 20:15:00
1089,2017-05-29 20:30:00
1090,2017-05-29 20:45:00
1091,2017-05-29 21:00:00
1092,2017-05-29 21:15:00
1093,2017-05-29 21:30:00
1094,2017-05-29 21:45:00
1095,2017-05-29 22:00:00
1096,2017-05-29 22:15:00
1097,2017-05-29 22:30:00
1098,2017-05-29 22:45:00
1099,2017-05-29 23:00:00
1100,2017-05-29 23:15:00
1101,2017-05-29 23:30:00
1102,2017-05-29 23:45:00
1103,2017-05-30 00:00:00
1104,2017-05-30 00:15:00
1105,2017-05-30 00:30:00
1106,2017-05-30 00:45:00
1107,2017-05-30 01:00:00
1108,2017-05-30 01:15:00
1109,2017-05-30 01:30:00
1110,2017-05-30 01:45:00
1111,2017-05-30 02:00:00
1112,2017-05-30 02:15:00
1113,2017-05-30 02:30:00
1114,2017-05-30 02:45:00
1115,2017-05-30 03:00:00
1116,2017-05-30 03:15:00
1117,2017-05-30 03:30:00
1118,2017-05-30 03:45:00
1119,2017-05-30 04:00:00
1120,2017-05-30 04:15:00
1121,2017-05-30 04:30:00
1122,2017-05-30 04:45:00
1123,2017-05-30 05:00:00
1124,2017-05-30 05:15:00
1125,2017-05-30 05:30:00
1126,2017-05-30 05:45:00
1127,2017-05-30 06:00:00
1128,2017-05-30 06:15:00
1129,2017-05-30 06:30:00
1130,2017-05-30 06:45:00
1131,2017-05-30 07:00:00
1132,2017-05-30 07:15:00
1133,2017-05-30 07:30:00
1134,2017-05-30 07:45:00
1135,2017-05-30 08:00:00
1136,2017-05-30 08:15:00
1137,2017-05-30 08:30:00
1138,2017-05-30 08:45:00
1139,2017-05-30 09:00:00
1140,2017-05-30 09:15:00
1141,2017-05-30 09:30:00
1142,2017-05-30 09:45:00
1143,2017-05-30 10:00:00
1144,2017-05-30 10:15:00
1145,2017-05-30 10:30:00
1146,2017-05-30 10:45:00
1147,2017-05-30 11:00:00
1148,2017-05-30 11:15:00
1149,2017-05-30 11:30:00
1150,2017-05-30 11:45:00
1151,2017-05-30 12:00:00
1152,2017-05-30 12:15:00
1153,2017-05-30 12:30:00
1154,2017-05-30 12:45:00
1155,2017-05-30 13:00:00
1156,2017-05-30 13:15:00
1157,2017-05-30 13:30:00
1158,2017-05-30 13:45:00
1159,2017-05-30 14:00:00
1160,2017-05-30 14:15:00
1161,2017-05-30 14:30:00
1162,2017-05-30 14:45:00
1163,2017-05-30 15:00:00
1164,2017-05-30 15:15:00
1165,2017-05-30 15:30:00
1166,2017-05-30 15:45:00
1167,2017-05-30 16:00:00
1168,2017-05-30 16:15:00
1169,2017-05-30 16:30:00
1170,2017-05-30 16:45:00
1171,2017-05-30 17:00:00
1172,2017-05-30 17:15:00
1173,2017-05-30 17:30:00
1174,2017-05-30 17:45:00
1175,2017-05-30 18:00:00
1176,2017-05-30 18:15:00
1177,2017-05-30 18:30:00
1178,2017-05-30 18:45:00
1179,2017-05-30 19:00:00
1180,2017-05-30 19:15:00
1181,2017-05-30 19:30:00
1182,2017-05-30 19:45:00
1183,2017-05-30 20:00:00
1184,2017-05-30 20:15:00
1185,2017-05-30 20:30:00
1186,2017-05-30 20:45:00
1187,2017-05-30 21:00:00
1188,2017-05-30 21:15:00
1189,2017-05-30 21:30:00
1190,2017-05-30 21:45:00
1191,2017-05-30 22:00:00
1192,2017-05-30 22:15:00
1193,2017-05-30 22:30:00
1194,2017-05-30 22:45:00
1195,2017-05-30 23:00:00
1196,2017-05-30 23:15:00
1197,2017-05-30 23:30:00
1198,2017-05-30 23:45:00
1199,2017-05-31 00:00:00
1200,2017-05-31 00:15:00
1201,2017-05-31 00:30:00
1202,2017-05-31 00:45:00
1203,2017-05-31 01:00:00
1204,2017-05-31 01:15:00
1205,2017-05-31 01:30:00
1206,2017-05-31 01:45:00
1207,2017-05-31 02:00:00
1208,2017-05-31 02:15:00
1209,2017-05-31 02:30:00
1210,2017-05-31 02:45:00
1211,2017-05-31 03:00:00
1212,2017-05-31 03:15:00
1213,2017-05-31 03:30:00
1214,2017-05-31 03:45:00
1215,2017-05-31 04:00:00
1216,2017-05-31 04:15:00
1217,2017-05-31 04:30:00
1218,2017-05-31 04:45:00
1219,2017-05-31 05:00:00
1220,2017-05-31 05:15:00
1221,2017-05-31 05:30:00
1222,2017-05-31 05:45:00
1223,2017-05-31 06:00:00
1224,2017-05-31 06:15:00
1225,2017-05-31 06:30:00
1226,2017-05-31 06:45:00
1227,2017-05-31 07:00:00
1228,2017-05-31 07:15:00
1229,2017-05-31 07:30:00
1230,2017-05-31 07:45:00
1231,2017-05-31 08:00:00
1232,2017-05-31 08:15:00
1233,2017-05-31 08:30:00
1234,2017-05-31 08:45:00
1235,2017-05-31 09:00:00
1236,2017-05-31 09:15:00
1237,2017-05-31 09:30:00
1238,2017-05-31 09:45:00
1239,2017-05-31 10:00:00
1240,2017-05-31 10:15:00
1241,2017-05-31 10:30:00
1242,2017-05-31 10:45:00
1243,2017-05-31 11:00:00
1244,2017-05-31 11:15:00
1245,2017-05-31 11:30:00
1246,2017-05-31 11:45:00
1247,2017-05-31 12:00:00
1248,2017-05-31 12:15:00
1249,2017-05-31 12:30:00
1250,2017-05-31 12:45:00
1251,2017-05-31 13:00:00
1252,2017-05-31 13:15:00
1253,2017-05-31 13:30:00
1254,2017-05-31 13:45:00
1255,2017-05-31 14:00:00
1256,2017-05-31 14:15:00
1257,2017-05-31 14:30:00
1258,2017-05-31 14:45:00
1259,2017-05-31 15:00:00
1260,2017-05-31 15:15:00
1261,2017-05-31 15:30:00
1262,2017-05-31 15:45:00
1263,2017-05-31 16:00:00
1264,2017-05-31 16:15:00
1265,2017-05-31 16:30:00
1266,2017-05-31 16:45:00
1267,2017-05-31 17:00:00
1268,2017-05-31 17:15:00
1269,2017-05-31 17:30:00
1270,2017-05-31 17:45:00
1271,2017-05-31 18:00:00
1272,2017-05-31 18:15:00
1273,2017-05-31 18:30:00
1274,2017-05-31 18:45:00
1275,2017-05-31 19:00:00
1276,2017-05-31 19:15:00
1277,2017-05-31 19:30:00
1278,2017-05-31 19:45:00
1279,2017-05-31 20:00:00
1280,2017-05-31 20:15:00
1281,2017-05-31 20:30:00
1282,2017-05-31 20:45:00
1283,2017-05-31 21:00:00
1284,2017-05-31 21:15:00
1285,2017-05-31 21:30:00
1286,2017-05-31 21:45:00
1287,2017-05-31 22:00:00
1288,2017-05-31 22:15:00
1289,2017-05-31 22:30:00
1290,2017-05-31 22:45:00
1291,2017-05-31 23:00:00
1292,2017-05-31 23:15:00
1293,2017-05-31 23:30:00
1294,2017-05-31 23:45:00
1295,2017-06-01 00:00:00
1296,2017-06-01 00:15:00
1297,2017-06-01 00:30:00
1298,2017-06-01 00:45:00
1299,2017-06-01 01:00:00
1300,2017-06-01 01:15:00
1301,2017-06-01 01:30:00
1302,2017-06-01 01:45:00
1303,2017-06-01 02:00:00
1304,2017-06-01 02:15:00
1305,2017-06-01 02:30:00
1306,2017-06-01 02:45:00
1307,2017-06-01 03:00:00
1308,2017-06-01 03:15:00
1309,2017-06-01 03:30:00
1310,2017-06-01 03:45:00
1311,2017-06-01 04:00:00
1312,2017-06-01 04:15:00
1313,2017-06-01 04:30:00
1314,2017-06-01 04:45:00
1315,2017-06-01 05:00:00
1316,2017-06-01 05:15:00
1317,2017-06-01 05:30:00
1318,2017-06-01 05:45:00
1319,2017-06-01 06:00:00
1320,2017-06-01 06:15:00
1321,2017-06-01 06:30:00
1322,2017-06-01 06:45:00
1323,2017-06-01 07:00:00
1324,2017-06-01 07:15:00
1325,2017-06-01 07:30:00
1326,2017-06-01 07:45:00
1327,2017-06-01 08:00:00
1328,2017-06-01 08:15:00
1329,2017-06-01 08:30:00
1330,2017-06-01 08:45:00
1331,2017-06-01 09:00:00
1332,2017-06-01 09:15:00
1333,2017-06-01 09:30:00
1334,2017-06-01 09:45:00
1335,2017-06-01 10:00:00
1336,2017-06-01 10:15:00
1337,2017-06-01 10:30:00
1338,2017-06-01 10:45:00
1339,2017-06-01 11:00:00
1340,2017-06-01 11:15:00
1341,2017-06-01 11:30:00
1342,2017-06-01 11:45:00
1343,2017-06-01 12:00:00
1344,2017-06-01 12:15:00
1345,2017-06-01 12:30:00
1346,2017-06-01 12:45:00
1347,2017-06-01 13:00:00
1348,2017-06-01 13:15:00
1349,2017-06-01 13:30:00
1350,2017-06-01 13:45:00
1351,2017-06-01 14:00:00
1352,2017-06-01 14:15:00
1353,2017-06-01 14:30:00
1354,2017-06-01 14:45:00
1355,2017-06-01 15:00:00
1356,2017-06-01 15:15:00
1357,2017-06-01 15:30:00
1358,2017-06-01 15:45:00
1359,2017-06-01 16:00:00
1360,2017-06-01 16:15:00
1361,2017-06-01 16:30:00
1362,2017-06-01 16:45:00
1363,2017-06-01 17:00:00
1364,2017-06-01 17:15:00
1365,2017-06-01 17:30:00
1366,2017-06-01 17:45:00
1367,2017-06-01 18:00:00
1368,2017-06-01 18:15:00
1369,2017-06-01 18:30:00
1370,2017-06-01 18:45:00
1371,2017-06-01 19:00:00
1372,2017-06-01 19:15:00
1373,2017-06-01 19:30:00
1374,2017-06-01 19:45:00
1375,2017-06-01 20:00:00
1376,2017-06-01 20:15:00
1377,2017-06-01 20:30:00
1378,2017-06-01 20:45:00
1379,2017-06-01 21:00:00
1380,2017-06-01 21:15:00
1381,2017-06-01 21:30:00
1382,2017-06-01 21:45:00
1383,2017-06-01 22:00:00
1384,2017-06-01 22:15:00
1385,2017-06-01 22:30:00
1386,2017-06-01 22:45:00
1387,2017-06-01 23:00:00
1388,2017-06-01 23:15:00
1389,2017-06-01 23:30:00
1390,2017-06-01 23:45:00
1391,2017-06-02 00:00:00
1392,2017-06-02 00:15:00
1393,2017-06-02 00:30:00
1394,2017-06-02 00:45:00
1395,2017-06-02 01:00:00
1396,2017-06-02 01:15:00
1397,2017-06-02 01:30:00
1398,2017-06-02 01:45:00
1399,2017-06-02 02:00:00
1400,2017-06-02 02:15:00
1401,2017-06-02 02:30:00
1402,2017-06-02 02:45:00
1403,2017-06-02 03:00:00
1404,2017-06-02 03:15:00
1405,2017-06-02 03:30:00
1406,2017-06-02 03:45:00
1407,2017-06-02 04:00:00
1408,2017-06-02 04:15:00
1409,2017-06-02 04:30:00
1410,2017-06-02 04:45:00
1411,2017-06-02 05:00:00
1412,2017-06-02 05:15:00
1413,2017-06-02 05:30:00
1414,2017-06-02 05:45:00
1415,2017-06-02 06:00:00
1416,2017-06-02 06:15:00
1417,2017-06-02 06:30:00
1418,2017-06-02 06:45:00
1419,2017-06-02 07:00:00
1420,2017-06-02 07:15:00
1421,2017-06-02 07:30:00
1422,2017-06-02 07:45:00
1423,2017-06-02 08:00:00
1424,2017-06-02 08:15:00
1425,2017-06-02 08:30:00
1426,2017-06-02 08:45:00
1427,2017-06-02 09:00:00
1428,2017-06-02 09:15:00
1429,2017-06-02 09:30:00
1430,2017-06-02 09:45:00
1431,2017-06-02 10:00:00
1432,2017-06-02 10:15:00
1433,2017-06-02 10:30:00
1434,2017-06-02 10:45:00
1435,2017-06-02 11:00:00
1436,2017-06-02 11:15:00
1437,2017-06-02 11:30:00
1438,2017-06-02 11:45:00
1439,2017-06-02 12:00:00
1440,2017-06-02 12:15:00
1441,2017-06-02 12:30:00
1442,2017-06-02 12:45:00
1443,2017-06-02 13:00:00
1444,2017-06-02 13:15:00
1445,2017-06-02 13:30:00
1446,2017-06-02 13:45:00
1447,2017-06-02 14:00:00
1448,2017-06-02 14:15:00
1449,2017-06-02 14:30:00
1450,2017-06-02 14:45:00
1451,2017-06-02 15:00:00
1452,2017-06-02 15:15:00
1453,2017-06-02 15:30:00
1454,2017-06-02 15:45:00
1455,2017-06-02 16:00:00
1456,2017-06-02 16:15:00
1457,2017-06-02 16:30:00
1458,2017-06-02 16:45:00
1459,2017-06-02 17:00:00
1460,2017-06-02 17:15:00
1461,2017-06-02 17:30:00
1462,2017-06-02 17:45:00
1463,2017-06-02 18:00:00
1464,2017-06-02 18:15:00
1465,2017-06-02 18:30:00
1466,2017-06-02 18:45:00
1467,2017-06-02 19:00:00
1468,2017-06-02 19:15:00
1469,2017-06-02 19:30:00
1470,2017-06-02 19:45:00
1471,2017-06-02 20:00:00
1472,2017-06-02 20:15:00
1473,2017-06-02 20:30:00
1474,2017-06-02 20:45:00
1475,2017-06-02 21:00:00
1476,2017-06-02 21:15:00
1477,2017-06-02 21:30:00
1478,2017-06-02 21:45:00
1479,2017-06-02 22:00:00
1480,2017-06-02 22:15:00
1481,2017-06-02 22:30:00
1482,2017-06-02 22:45:00
1483,2017-06-02 23:00:00
1484,2017-06-02 23:15:00
1485,2017-06-02 23:30:00
1486,2017-06-02 23:45:00
1487,2017-06-03 00:00:00
1488,2017-06-03 00:15:00
1489,2017-06-03 00:30:00
1490,2017-06-03 00:45:00
1491,2017-06-03 01:00:00
1492,2017-06-03 01:15:00
1493,2017-06-03 01:30:00
1494,2017-06-03 01:45:00
1495,2017-06-03 02:00:00
1496,2017-06-03 02:15:00
1497,2017-06-03 02:30:00
1498,2017-06-03 02:45:00
1499,2017-06-03 03:00:00
1500,2017-06-03 03:15:00
1501,2017-06-03 03:30:00
1502,2017-06-03 03:45:00
1503,2017-06-03 04:00:00
1504,2017-06-03 04:15:00
1505,2017-06-03 04:30:00
1506,2017-06-03 04:45:00
1507,2017-06-03 05:00:00
1508,2017-06-03 05:15:00
1509,2017-06-03 05:30:00
1510,2017-06-03 05:45:00
1511,2017-06-03 06:00:00
1512,2017-06-03 06:15:00
1513,2017-06-03 06:30:00
1514,2017-06-03 06:45:00
1515,2017-06-03 07:00:00
1516,2017-06-03 07:15:00
1517,2017-06-03 07:30:00
1518,2017-06-03 07:45:00
1519,2017-06-03 08:00:00
1520,2017-06-03 08:15:00
1521,2017-06-03 08:30:00
1522,2017-06-03 08:45:00
1523,2017-06-03 09:00:00
1524,2017-06-03 09:15:00
1525,2017-06-03 09:30:00
1526,2017-06-03 09:45:00
1527,2017-06-03 10:00:00
1528,2017-06-03 10:15:00
1529,2017-06-03 10:30:00
1530,2017-06-03 10:45:00
1531,2017-06-03 11:00:00
1532,2017-06-03 11:15:00
1533,2017-06-03 11:30:00
1534,2017-06-03 11:45:00
1535,2017-06-03 12:00:00
1536,2017-06-03 12:15:00
1537,2017-06-03 12:30:00
1538,2017-06-03 12:45:00
1539,2017-06-03 13:00:00
1540,2017-06-03 13:15:00
1541,2017-06-03 13:30:00
1542,2017-06-03 13:45:00
1543,2017-06-03 14:00:00
1544,2017-06-03 14:15:00
1545,2017-06-03 14:30:00
1546,2017-06-03 14:45:00
1547,2017-06-03 15:00:00
1548,2017-06-03 15:15:00
1549,2017-06-03 15:30:00
1550,2017-06-03 15:45:00
1551,2017-06-03 16:00:00
1552,2017-06-03 16:15:00
1553,2017-06-03 16:30:00
1554,2017-06-03 16:45:00
1555,2017-06-03 17:00:00
1556,2017-06-03 17:15:00
1557,2017-06-03 17:30:00
1558,2017-06-03 17:45:00
1559,2017-06-03 18:00:00
1560,2017-06-03 18:15:00
1561,2017-06-03 18:30:00
1562,2017-06-03 18:45:00
1563,2017-06-03 19:00:00
1564,2017-06-03 19:15:00
1565,2017-06-03 19:30:00
1566,2017-06-03 19:45:00
1567,2017-06-03 20:00:00
1568,2017-06-03 20:15:00
1569,2017-06-03 20:30:00
1570,2017-06-03 20:45:00
1571,2017-06-03 21:00:00
1572,2017-06-03 21:15:00
1573,2017-06-03 21:30:00
1574,2017-06-03 21:45:00
1575,2017-06-03 22:00:00
1576,2017-06-03 22:15:00
1577,2017-06-03 22:30:00
1578,2017-06-03 22:45:00
1579,2017-06-03 23:00:00
1580,2017-06-03 23:15:00
1581,2017-06-03 23:30:00
1582,2017-06-03 23:45:00
1583,2017-06-04 00:00:00
1584,2017-06-04 00:15:00
1585,2017-06-04 00:30:00
1586,2017-06-04 00:45:00
1587,2017-06-04 01:00:00
1588,2017-06-04 01:15:00
1589,2017-06-04 01:30:00
1590,2017-06-04 01:45:00
1591,2017-06-04 02:00:00
1592,2017-06-04 02:15:00
1593,2017-06-04 02:30:00
1594,2017-06-04 02:45:00
1595,2017-06-04 03:00:00
1596,2017-06-04 03:15:00
1597,2017-06-04 03:30:00
1598,2017-06-04 03:45:00
1599,2017-06-04 04:00:00
1600,2017-06-04 04:15:00
1601,2017-06-04 04:30:00
1602,2017-06-04 04:45:00
1603,2017-06-04 05:00:00
1604,2017-06-04 05:15:00
1605,2017-06-04 05:30:00
1606,2017-06-04 05:45:00
1607,2017-06-04 06:00:00
1608,2017-06-04 06:15:00
1609,2017-06-04 06:30:00
1610,2017-06-04 06:45:00
1611,2017-06-04 07:00:00
1612,2017-06-04 07:15:00
1613,2017-06-04 07:30:00
1614,2017-06-04 07:45:00
1615,2017-06-04 08:00:00
1616,2017-06-04 08:15:00
1617,2017-06-04 08:30:00
1618,2017-06-04 08:45:00
1619,2017-06-04 09:00:00
1620,2017-06-04 09:15:00
1621,2017-06-04 09:30:00
1622,2017-06-04 09:45:00
1623,2017-06-04 10:00:00
1624,2017-06-04 10:15:00
1625,2017-06-04 10:30:00
1626,2017-06-04 10:45:00
1627,2017-06-04 11:00:00
1628,2017-06-04 11:15:00
1629,2017-06-04 11:30:00
1630,2017-06-04 11:45:00
1631,2017-06-04 12:00:00
1632,2017-06-04 12:15:00
1633,2017-06-04 12:30:00
1634,2017-06-04 12:45:00
1635,2017-06-04 13:00:00
1636,2017-06-04 13:15:00
1637,2017-06-04 13:30:00
1638,2017-06-04 13:45:00
1639,2017-06-04 14:00:00
1640,2017-06-04 14:15:00
1641,2017-06-04 14:30:00
1642,2017-06-04 14:45:00
1643,2017-06-04 15:00:00
1644,2017-06-04 15:15:00
1645,2017-06-04 15:30:00
1646,2017-06-04 15:45:00
1647,2017-06-04 16:00:00
1648,2017-06-04 16:15:00
1649,2017-06-04 16:30:00
1650,2017-06-04 16:45:00
1651,2017-06-04 17:00:00
1652,2017-06-04 17:15:00
1653,2017-06-04 17:30:00
1654,2017-06-04 17:45:00
1655,2017-06-04 18:00:00
1656,2017-06-04 18:15:00
1657,2017-06-04 18:30:00
1658,2017-06-04 18:45:00
1659,2017-06-04 19:00:00
1660,2017-06-04 19:15:00
1661,2017-06-04 19:30:00
1662,2017-06-04 19:45:00
1663,2017-06-04 20:00:00
1664,2017-06-04 20:15:00
1665,2017-06-04 20:30:00
1666,2017-06-04 20:45:00
1667,2017-06-04 21:00:00
1668,2017-06-04 21:15:00
1669,2017-06-04 21:30:00
1670,2017-06-04 21:45:00
1671,2017-06-04 22:00:00
1672,2017-06-04 22:15:00
1673,2017-06-04 22:30:00
1674,2017-06-04 22:45:00
1675,2017-06-04 23:00:00
1676,2017-06-04 23:15:00
1677,2017-06-04 23:30:00
1678,2017-06-04 23:45:00
1679,2017-06-05 00:00:00
1680,2017-06-05 00:15:00
1681,2017-06-05 00:30:00
1682,2017-06-05 00:45:00
1683,2017-06-05 01:00:00
1684,2017-06-05 01:15:00
1685,2017-06-05 01:30:00
1686,2017-06-05 01:45:00
1687,2017-06-05 02:00:00
1688,2017-06-05 02:15:00
1689,2017-06-05 02:30:00
1690,2017-06-05 02:45:00
1691,2017-06-05 03:00:00
1692,2017-06-05 03:15:00
1693,2017-06-05 03:30:00
1694,2017-06-05 03:45:00
1695,2017-06-05 04:00:00
1696,2017-06-05 04:15:00
1697,2017-06-05 04:30:00
1698,2017-06-05 04:45:00
1699,2017-06-05 05:00:00
1700,2017-06-05 05:15:00
1701,2017-06-05 05:30:00
1702,2017-06-05 05:45:00
1703,2017-06-05 06:00:00
1704,2017-06-05 06:15:00
1705,2017-06-05 06:30:00
1706,2017-06-05 06:45:00
1707,2017-06-05 07:00:00
1708,2017-06-05 07:15:00
1709,2017-06-05 07:30:00
1710,2017-06-05 07:45:00
1711,2017-06-05 08:00:00
1712,2017-06-05 08:15:00
1713,2017-06-05 08:30:00
1714,2017-06-05 08:45:00
1715,2017-06-05 09:00:00
1716,2017-06-05 09:15:00
1717,2017-06-05 09:30:00
1718,2017-06-05 09:45:00
1719,2017-06-05 10:00:00
1720,2017-06-05 10:15:00
1721,2017-06-05 10:30:00
1722,2017-06-05 10:45:00
1723,2017-06-05 11:00:00
1724,2017-06-05 11:15:00
1725,2017-06-05 11:30:00
1726,2017-06-05 11:45:00
1727,2017-06-05 12:00:00
1728,2017-06-05 12:15:00
1729,2017-06-05 12:30:00
1730,2017-06-05 12:45:00
1731,2017-06-05 13:00:00
1732,2017-06-05 13:15:00
1733,2017-06-05 13:30:00
1734,2017-06-05 13:45:00
1735,2017-06-05 14:00:00
1736,2017-06-05 14:15:00
1737,2017-06-05 14:30:00
1738,2017-06-05 14:45:00
1739,2017-06-05 15:00:00
1740,2017-06-05 15:15:00
1741,2017-06-05 15:30:00
1742,2017-06-05 15:45:00
1743,2017-06-05 16:00:00
1744,2017-06-05 16:15:00
1745,2017-06-05 16:30:00
1746,2017-06-05 16:45:00
1747,2017-06-05 17:00:00
1748,2017-06-05 17:15:00
1749,2017-06-05 17:30:00
1750,2017-06-05 17:45:00
1751,2017-06-05 18:00:00
1752,2017-06-05 18:15:00
1753,2017-06-05 18:30:00
1754,2017-06-05 18:45:00
1755,2017-06-05 19:00:00
1756,2017-06-05 19:15:00
1757,2017-06-05 19:30:00
1758,2017-06-05 19:45:00
1759,2017-06-05 20:00:00
1760,2017-06-05 20:15:00
1761,2017-06-05 20:30:00
1762,2017-06-05 20:45:00
1763,2017-06-05 21:00:00
1764,2017-06-05 21:15:00
1765,2017-06-05 21:30:00
1766,2017-06-05 21:45:00
1767,2017-06-05 22:00:00
1768,2017-06-05 22:15:00
1769,2017-06-05 22:30:00
1770,2017-06-05 22:45:00
1771,2017-06-05 23:00:00
1772,2017-06-05 23:15:00
1773,2017-06-05 23:30:00
1774,2017-06-05 23:45:00
1775,2017-06-06 00:00:00
1776,2017-06-06 00:15:00
1777,2017-06-06 00:30:00
1778,2017-06-06 00:45:00
1779,2017-06-06 01:00:00
1780,2017-06-06 01:15:00
1781,2017-06-06 01:30:00
1782,2017-06-06 01:45:00
1783,2017-06-06 02:00:00
1784,2017-06-06 02:15:00
1785,2017-06-06 02:30:00
1786,2017-06-06 02:45:00
1787,2017-06-06 03:00:00
1788,2017-06-06 03:15:00
1789,2017-06-06 03:30:00
1790,2017-06-06 03:45:00
1791,2017-06-06 04:00:00
1792,2017-06-06 04:15:00
1793,2017-06-06 04:30:00
1794,2017-06-06 04:45:00
1795,2017-06-06 05:00:00
1796,2017-06-06 05:15:00
1797,2017-06-06 05:30:00
1798,2017-06-06 05:45:00
1799,2017-06-06 06:00:00
1800,2017-06-06 06:15:00
1801,2017-06-06 06:30:00
1802,2017-06-06 06:45:00
1803,2017-06-06 07:00:00
1804,2017-06-06 07:15:00
1805,2017-06-06 07:30:00
1806,2017-06-06 07:45:00
1807,2017-06-06 08:00:00
1808,2017-06-06 08:15:00
1809,2017-06-06 08:30:00
1810,2017-06-06 08:45:00
